title,imdbid,year,rating,POPULARITY,passed
Barbie and the pink shoes,2630134,2013,3,23.633,True
Metalocalypse The Doomstar Requiem,3298820,2013,1,5.948,False
Charlie Countryman,1196948,2013,1,10.657,False
Switch,2460488,2013,2,2.433,False
Free Birds,1621039,2013,0,16.99,False
"Legend of Hercules, The",1043726,2014,2,24.21,False
Jack Ryan: Shadow Recruit,1205537,2014,1,18.278,False
Belle,2404181,2014,3,14.071,True
Ride Along,1408253,2014,0,16.866,False
"Lego Movie, The",1490017,2014,3,34.155,True
Vampire Academy,1686821,2014,3,28.767,True
"Monuments Men, The",2177771,2014,0,21.613,False
Dead Snow 2,2832470,2014,3,9.543,True
&#39;71,2614684,2014,0,9.23,False
Robocop,1234721,2014,2,29.898,False
Lizzie Borden Took An Ax,3118958,2014,3,8.215,True
3 Days to Kill,2172934,2014,3,16.821,True
Barbie: The Pearl Princess,3504064,2014,3,23.998,True
Pompeii,1921064,2014,3,19.54,True
"Adventurer: The Curse of the Midas Box, The",1376213,2014,1,20.008,False
"Pa Boys, The",3515892,2014,2,1.773,False
Non-Stop,2024469,2014,3,24.92,True
"I, Frankenstein",1418377,2014,1,20.664,False
Paranormal Activity: The Marked Ones,2473682,2014,2,48.936,False
Winter&#39;s Tale,1837709,2014,3,17.712,True
Mr. Peabody and Sherman,864835,2014,1,35.603,False
"Grand Budapest Hotel, The",2278388,2014,1,26.429,False
That Awkward Moment,1800246,2014,3,15.792,True
300: Rise of an Empire,1253863,2014,1,32.961,False
Flowers in the Attic,3074694,2014,3,11.163,True
Veronica Mars,2771372,2014,3,10.176,True
Our RoboCop Remake,3528906,2014,3,4.975,True
Divergent,1840309,2014,3,47.528,True
Alles Inklusive,3469518,2014,3,2.299,True
God&#39;s Not Dead,2528814,2014,3,23.785,True
Rio 2,2357291,2014,3,33.014,True
Cesar Chavez,1621046,2014,3,6.671,True
A Long Way Down,458413,2014,3,10.596,True
Noah,1959490,2014,3,28.35,True
Captain America: The Winter Soldier,1843866,2014,3,29.468,True
Million Dollar Arm,1647668,2014,1,12.216,False
Joe,2382396,2014,2,9.62,False
Under the Skin,1441395,2014,0,26.556,False
Transcendence,2209764,2014,1,14.194,False
La cr&egrave;me de la cr&egrave;me,2536428,2014,3,6.321,True
Barefoot,2355495,2014,3,10.039,True
Oculus,2388715,2014,3,20.375,True
Mega Shark vs. Mecha Shark,3152098,2014,3,9.823,True
Yves Saint Laurent,2707858,2014,2,7.233,False
"Other Woman, The",2203939,2014,3,22.421,True
Amazing Spider-Man 2,1872181,2014,1,60.779,False
Draft Day,2223990,2014,2,11.855,False
Brick Mansions,1430612,2014,3,16.38,True
"Pirate Fairy, The",2483260,2014,3,29.739,True
"Fault in Our Stars, The",2582846,2014,3,29.404,True
Walk of Shame,2463288,2014,3,15.682,True
Godzilla,831387,2014,2,40.75,False
Starving in Suburbia,3257692,2014,3,7.854,True
Muppets Most Wanted,2281587,2014,1,13.825,False
Chef,2883512,2014,1,20.099,False
Neighbors,2004420,2014,3,23.975,True
Praia do Futuro,2199543,2014,1,3.435,False
"Two Faces of January, The",1976000,2014,3,8.901,True
X-Men: Days of Future Past,1877832,2014,1,63.194,False
Boyhood,1065073,2014,3,16.621,True
Maleficent,1587310,2014,3,51.132,True
Grace of Monaco,2095649,2014,3,8.721,True
A Million Ways to Die in the West,2557490,2014,2,37.037,False
Edge of Tomorrow,1631867,2014,1,37.794,False
"Skeleton Twins, The",1571249,2014,3,9.698,True
"Bag Man, The",2212008,2014,1,11.818,False
"Rover, The",2345737,2014,0,15.01,False
A coup sur,2545186,2014,2,3.995,False
Une nouvelle amie,3184934,2014,2,4.686,False
Obvious Child,2910274,2014,3,10.181,True
What We Do in the Shadows,3416742,2014,1,19.594,False
Transformers: Age of Extinction,2109248,2014,3,48.976,True
Tammy,2103254,2014,3,14.218,True
Begin Again,1980929,2014,3,16.355,True
How to Train Your Dragon 2,1646971,2014,1,50.323,False
Wir sind die Neuen,3777462,2014,3,2.636,True
Calvary,2234003,2014,2,10.579,False
Dawn of the Planet of the Apes,2103281,2014,1,36.232,False
Sabotage,1742334,2014,3,20.04,True
"Purge: Anarchy, The",2975578,2014,3,67.735,True
Wicked Blood,2761578,2014,3,6.115,True
Jersey Boys,1742044,2014,2,13.223,False
Lucy,2872732,2014,3,65.77,True
Hercules,1267297,2014,2,45.981,False
22 Jump St,2294449,2014,2,22.504,False
Blended,1086772,2014,3,39.595,True
Guardians of the Galaxy,2015381,2014,3,27.829,True
Planes: Fire &amp; Rescue,2980706,2014,1,21.675,False
Jimmy&#39;s Hall,3110960,2014,1,6.468,False
Into the Storm,2106361,2014,3,20.746,True
Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2800240,2014,3,11.548,True
Teenage Mutant Ninja Turtles,1291150,2014,3,62.38,True
Life Of Riley,2751390,2014,2,4.109,False
"Hundred-Foot Journey, The",2980648,2014,3,10.24,True
Need for Speed,2369135,2014,1,27.519,False
"Boxtrolls, The",787474,2014,2,21.375,False
"Giver, The",435651,2014,3,17.775,True
Hector and the Search for Happiness,1626146,2014,1,14.431,False
Let&#39;s Be Cops,1924435,2014,0,38.168,False
"Expendables 3, The",2333784,2014,0,32.296,False
When the Game Stands Tall,2247476,2014,1,12.598,False
A Most Wanted Man,1972571,2014,2,13.669,False
Sin City: A Dame to Kill For,458481,2014,1,32.481,False
"Quiet Roar, The",2835536,2014,3,2.636,True
Frank,1605717,2014,1,9.18,False
Get On Up,2473602,2014,2,13.037,False
If I Stay,1355630,2014,3,35.167,True
"One I Love, The",2756032,2014,3,7.907,True
Women Aren&#39;t Funny,3992752,2014,3,2.783,True
"November Man, The",2402157,2014,1,23.335,False
Housebound,3504048,2014,3,12.799,True
As Above So Below,2870612,2014,3,36.067,True
"Drop, The",1600196,2014,1,26.91,False
Moms&#39; Night Out,3014666,2014,3,12.184,True
Atlas Shrugged: Who Is John Galt?,2800038,2014,3,9.566,True
Saint Seiya: Legend of Sanctuary,2231489,2014,2,28.143,False
God Help the Girl,2141751,2014,3,8.898,True
"Maze Runner, The",1790864,2014,1,88.139,False
Pride,3169706,2014,3,9.226,True
Maps to the Stars,2172584,2014,3,10.715,True
Lugen,2618500,2014,3,0.867,True
"Riot Club, The",2717860,2014,1,9.811,False
A Walk Among the Tombstones,365907,2014,1,32.067,False
"Disappearance of Eleanor Rigby: Them, The",3729920,2014,3,8.378,True
"Equalizer, The",455944,2014,1,49.03,False
Avis de mistral,3013588,2014,3,6.671,True
Ein Geschenk der Gotter,3983072,2014,3,2.187,True
Gone Girl,2267998,2014,3,44.74,True
Annabelle,3322940,2014,3,42.187,True
Two Night Stand,2140619,2014,3,13.389,True
My Little Pony: Equestria Girls - Rainbow Rocks,3529198,2014,3,15.401,True
Wish I Was Here,2870708,2014,3,12.267,True
No Good Deed,2011159,2014,3,32.926,True
Beyond the Lights,3125324,2014,3,10.977,True
Whiplash,2582802,2014,1,45.912,False
"Inbetweeners 2, The",3097204,2014,1,6.119,False
Laggies,2034031,2014,3,8.999,True
"Good Lie, The",2652092,2014,3,10.939,True
Mostly Ghostly: Have You Met My Ghoulfriend?,3138192,2014,3,62.096,True
Who Am I - Kein System ist sicher,3042408,2014,2,18.878,False
"Rico, Oskar und die Tieferschatten",1679276,2014,1,3.582,False
"Judge, The",1872194,2014,2,30.957,False
"Alexander and the Terrible, Horrible, No Good Very Bad Day",1698641,2014,3,15.463,True
"Book of Life, The",2262227,2014,3,47.322,True
Fury,2713180,2014,1,56.31,False
Happy Christmas,2955096,2014,3,12.33,True
"Salvation, The",2720680,2014,1,11.64,False
Nightcrawler,2872718,2014,3,28.282,True
Automata,1971325,2014,1,23.353,False
John Wick,2911666,2014,1,43.882,False
Der Kleine Medicus - Geheimnisvolle Mission im Korper,3832158,2014,3,1.447,True
Kraftidioten,2675914,2014,1,15.761,False
Interstellar,816692,2014,3,68.43,True
"Interview, The",2788710,2014,1,33.229,False
Big Hero 6,2245084,2014,3,77.409,True
Birdman,2562232,2014,3,33.564,True
Dear White People,2235108,2014,3,7.415,True
Inherent Vice,1791528,2014,1,16.297,False
Clouds of Sils Maria,2452254,2014,3,8.727,True
"Hunger Games: Mockingjay - Part 1, The",1951265,2014,3,69.375,True
Citizenfour,4044364,2014,1,14.028,False
Phoenix,2764784,2014,3,6.5,True
"Imitation Game, The",2084970,2014,2,40.517,False
Foxcatcher,1100089,2014,1,15.673,False
Magic in the Moonlight,2870756,2014,3,11.008,True
Penguins of Madagascar,1911658,2014,0,71.332,False
"Single Moms Club, The",2465140,2014,3,10.157,True
Barbie and the Secret Door,3921852,2014,3,10.86,True
About a Girl,3334794,2014,3,3.756,True
Selma,1020072,2014,3,9.834,True
Into the Woods,2180411,2014,3,23.672,True
"Theory of Everything, The",2980516,2014,3,25.764,True
Wild,2305051,2014,3,15.515,True
This Is Where I Leave You,1371150,2014,2,11.209,False
Leviathan,2802154,2014,3,13.198,True
Ouija,1204977,2014,3,35.23,True
"Homesman, The",2398231,2014,1,9.956,False
Frozen in Time,4150316,2014,0,3.013,False
"Hobbit: The Battle of the Five Armies, The",2310332,2014,1,93.985,False
Paddington,1109624,2014,3,26.856,True
Annie,1823664,2014,3,21.697,True
Mr. Turner,2473794,2014,1,8.196,False
St. Vincent,2170593,2014,3,24.72,True
"Babadook, The",2321549,2014,3,22.571,True
Unbroken,1809398,2014,0,23.231,False
Exodus: Gods and Kings,1528100,2014,2,46.672,False
White Bird in a Blizzard,2238050,2014,3,10.968,True
Top Five,2784678,2014,3,10.566,True
Appropriate Behavior,3077108,2014,3,5.782,True
They Came Together,2398249,2014,3,9.517,True
Good People,1361318,2014,3,12.56,True
A Girl Walks Home Alone at Night,2326554,2014,3,9.125,True
You&#39;re Not You,1198156,2014,3,11.651,True
Agatha Raisin: The Quiche of Death,4056574,2014,3,4.614,True
I Origins,2884206,2014,3,16.814,True
Zero Motivation,3576084,2014,3,2.476,True
"Two Days, One NIght",2737050,2014,3,8.242,True
Still Alice,3316960,2014,3,18.649,True
Zombeavers,2784512,2014,3,12.979,True
Kingsman: The Secret Service,2802144,2014,3,39.688,True
Project Almanac,2436386,2014,3,28.75,True
"Disappearance of Eleanor Rigby: Her, The",3720788,2014,3,11.905,True
A Most Violent Year,2937898,2014,3,17.454,True
American Sniper,2179136,2014,1,47.985,False
"Normal Heart, The",1684226,2014,1,9.711,False
Cake,3442006,2014,3,16.385,True
Parallels,3479316,2014,3,10.726,True
Magical Girl,3089326,2014,3,7.112,True
El Ni&ntilde;o,2093990,2014,1,7.635,False
Big Eyes,1126590,2014,3,18.343,True
Predestination,2397535,2014,3,27.103,True
God&#39;s Pocket,2920808,2014,1,8.083,False
Song of the Sea,1865505,2014,3,10.095,True
Before I Go to Sleep,1726592,2014,3,18.07,True
"Love, Rosie",1638002,2014,3,36.46,True
Seventh Son,1121096,2014,3,40.86,True
Love Is Strange,2639344,2014,2,9.249,False
Suite francaise,900387,2014,3,10.97,True
Someone Marry Barry,1978532,2014,2,8.965,False
Near Death Experience,3800012,2014,0,1.089,False
"Scribbler, The",2396721,2014,3,9.1,True
Welcome to Me,2788716,2014,3,10.58,True
Cuban Fury,2390237,2014,1,9.272,False
Pane e burlesque,3284618,2014,3,2.197,True
"Last Five Years, The",2474024,2014,1,11.498,False
Relatos salvajes,3011894,2014,3,14.013,True
My Old Lady,2908856,2014,3,9.551,True
Ocho apellidos vascos,2955316,2014,1,6.968,False
Omoide no Mani (When Marnie Was There),3398268,2014,3,31.504,True
Love &amp; Mercy,903657,2014,2,13.001,False
Escobar: Paradise Lost,2515030,2014,2,14.349,False
Batman: Assault on Arkham,3139086,2014,3,21.639,True
"Houses October Built, The",1958043,2014,0,10.32,False
"Kumiko, the Treasure Hunter",3263614,2014,3,9.076,True
"Woman in Black 2: Angel of Death, The",2339741,2014,3,17.593,True
La isla minima,3253930,2014,2,8.397,False
Learning to Drive,3062976,2014,3,10.346,True
Infinitely Polar Bear,1969062,2014,3,9.11,True
Angry Video Game Nerd: The Movie,2123146,2014,3,8.198,True
She&#39;s Funny That Way,1767372,2014,3,11.368,True
Outcast,1552224,2014,3,22.351,True
Step Up All In,2626350,2014,2,25.079,False
Black Sea,2261331,2014,0,13.137,False
A Brilliant Young Mind,3149038,2014,1,9.609,False
Tinker Bell and the Legend of the NeverBeast,3120408,2014,3,27.686,True
"Ich seh, Ich seh",3086442,2014,0,19.717,False
Effie Gray,1605798,2014,3,10.174,True
Cooties,2490326,2014,1,17.3,False
Dohee-ya,3661798,2014,3,5.911,True
East Side Sushi,2340650,2014,3,6.097,True
"Falling, The",3294200,2014,3,10.691,True
Unfriended,3713166,2014,3,18.703,True
Big Game,2088003,2014,0,11.255,False
It Follows,3235888,2014,3,43.202,True
Lust for Love,2106529,2014,3,5.183,True
"Taking of Deborah Logan, The",3387648,2014,3,17.199,True
Let Us Prey,3148348,2014,3,12.609,True
Rosewater,2752688,2014,1,7.78,False
Mercenaries,3598222,2014,3,13.305,True
Dark Was the Night,2251281,2014,1,14.994,False
Hits,3145220,2014,3,5.635,True
Miss Meadows,3128900,2014,3,8.614,True
Comet,2965412,2014,1,10.275,False
In the Courtyard,2593224,2014,3,4.92,True
Ask Me Anything,2505294,2014,3,10.099,True
Innocence,1724965,2014,3,4.91,True
Hungry Hearts,3344922,2014,2,4.981,False
While We&#39;re Young,1791682,2014,3,11.428,True
Spring,3395184,2014,0,10.998,False
"Like Sunday, Like Rain",3104818,2014,3,11.76,True
Life Partners,2870808,2014,3,9.764,True
Amour fou,3003800,2014,2,2.892,False
Stretch,2494280,2014,1,7.266,False
Golden Era,3696086,2014,2,3.122,False
Cut Bank,1661820,2014,3,11.77,True
River of Fundament,3529612,2014,3,1.585,True
Every Secret Thing,1706598,2014,3,11.83,True
Eat with Me,2274604,2014,3,6.055,True
Still the Water,3230162,2014,3,3.988,True
Electricity,2936470,2014,3,5.113,True
Der kleine Drache Kokosnuss,3726220,2014,0,2.383,False
Primero De Enero,3263732,2014,3,2.089,True
Faults,3021360,2014,3,8.305,True
Aloft,2494384,2014,3,8.238,True
Before We Go,443465,2014,3,17.342,True
5 Flights Up,2933544,2014,3,10.948,True
Ardor,1384925,2014,0,2.208,False
Son of Batman,3139072,2014,2,21.404,False
Young Ones,2693664,2014,1,8.764,False
Respire,3365778,2014,3,5.854,True
Clown,1780798,2014,3,18.575,True
"Gabby Douglas Story, The",3386954,2014,1,6.526,False
Margarita with a Straw,2929690,2014,3,6.736,True
Nar dyrene drommer,2818178,2014,1,4.529,False
Justice League: WAR,3060952,2014,3,29.123,True
Horrible Bosses 2,2170439,2014,1,31.318,False
La belle et la bete,2316801,2014,3,17.09,True
Out of the Dark,2872724,2014,3,13.982,True
Perfect Sisters,2027231,2014,3,10.861,True
Da Sweet Blood of Jesus,3104930,2014,3,4.656,True
H.,3666210,2014,1,3.928,False
Sharknado 2: The Second One,3062074,2014,3,10.669,True
Trash,1921149,2014,1,9.129,False
"Lookalike, The",2497980,2014,3,5.786,True
Creep,2428170,2014,0,63.348,False
Last Shift,2965466,2014,3,104.394,True
Heaven Is For Real,1929263,2014,2,19.967,False
Sora no Otoshimono Final: Eternal My Master,3438514,2014,1,13.06,False
Search Party,2758904,2014,2,10.509,False
Better Living Through Chemistry,1609479,2014,1,9.381,False
Jacky in the kingdom of women,2382422,2014,3,5.179,True
"Last: Naruto the Movie, The",3717532,2014,2,140.592,False
Dumb and Dumber 2,2096672,2014,3,34.928,True
"Town That Dreaded Sundown, The",2561546,2014,3,12.837,True
Dolphin Tale 2,2978462,2014,3,8.798,True
Night at the Museum: Secret of the Tomb,2692250,2014,1,35.318,False
Dracula Untold,829150,2014,0,21.599,False
Earth To Echo,2183034,2014,1,9.936,False
About Last Night,1826590,2014,2,11.466,False
What We Did on Our Holiday,2725962,2014,3,8.767,True
Deliver Us From Evil,2377322,2014,2,14.792,False
Viharsarok,2474310,2014,1,6.388,False
Der Kreis,3148952,2014,1,2.581,False
Dolares de arena (Sand Dollars),3958098,2014,3,1.474,True
Date and Switch,1878942,2014,2,9.774,False
Into the Woods,2180411,2014,3,23.672,True
Highway,2980794,2014,0,6.306,False
Sex Ed,2751310,2014,3,9.268,True
Alex of Venice,2977090,2014,3,7.966,True
Taken 3,2446042,2014,1,64.861,False
"Tempest, The",3840898,2014,3,3.98,True
PK,2338151,2014,2,9.334,False
Awesome Asian Bad Guys,3153524,2014,1,0.939,False
Big Stone Gap,3254796,2014,3,6.02,True
Cloud 9,2762970,2014,3,12.99,True
"Nut Job, The",1821658,2014,3,19.869,True
12 Dog Days Till Christmas,3579698,2014,3,5.061,True
JLA Adventures: Trapped in Time,3468260,2014,3,15.518,True
Robot Overlords,2145829,2014,1,13.153,False
Christmas Under Wraps,4180032,2014,3,14.651,True
Tusk,3099498,2014,0,13.133,False
Home,2224026,2015,3,45.092,True
Frau Muller muss weg,4216934,2015,3,3.56,True
"Wedding Ringer, The",884732,2015,3,24.748,True
Ex Machina,470752,2015,1,28.228,False
Strange Magic,4191054,2015,3,22.567,True
Mortdecai,3045616,2015,1,21.054,False
Jupiter Ascending,1617661,2015,3,43.743,True
"SpongeBob Movie: Sponge Out of Water, The",2279373,2015,2,45.46,False
"Duke of Burgundy, The",2570858,2015,3,10.737,True
Fifty Shades of Grey,2322441,2015,3,82.064,True
"DUFF, The",1666801,2015,3,16.058,True
Bad Hair Day,3856042,2015,3,11.532,True
Chappie,1823672,2015,1,40.464,False
Cinderella,1661199,2015,3,40.96,True
Insurgent,2908446,2015,3,71.242,True
Tod den Hippies!! Es lebe der Punk!,3397082,2015,1,2.965,False
"Lazarus Effect, The",2918436,2015,3,12.135,True
Furious 7,2820852,2015,3,59.139,True
La Passion d&#39;Augustine,4392438,2015,3,1.923,True
Ghosthunters,3711622,2015,3,7.078,True
Avengers: Age of Ultron,2395427,2015,3,70.786,True
Do You Believe?,4056738,2015,3,20.214,True
True Story,2273657,2015,1,11.764,False
Suffragette,3077214,2015,3,9.275,True
Septembers of Shiraz,3661298,2015,3,10.372,True
Bound,4145324,2015,3,6.528,True
Pitch Perfect 2,2848292,2015,3,52.08,True
Far From the Madding Crowd,2935476,2015,3,13.153,True
Mad Max: Fury Road,1392190,2015,3,60.401,True
Almost Mercy,3480446,2015,2,4.666,False
Focus,2381941,2015,1,33.333,False
Inside Out,2096673,2015,3,64.972,True
Hedi Schneider steckt fest,3707396,2015,3,1.385,True
Spy,3079380,2015,3,26.427,True
Tomorrowland,1964418,2015,3,41.822,True
"Age of Adaline, The",1655441,2015,3,21.235,True
A Little Chaos,2639254,2015,3,15.459,True
Kung Fury,3472226,2015,2,8.889,False
La loi du march&eacute;,4428814,2015,1,7.804,False
San Andreas,2126355,2015,3,73.269,True
Woman in Gold,2404425,2015,3,10.693,True
Bessie,3704352,2015,3,9.401,True
Insidious: Chapter 3,3195644,2015,3,27.442,True
"Un peu, beaucoup, aveuglement!",4466936,2015,3,6.909,True
Last Knights,2493486,2015,1,14.899,False
Run All Night,2199571,2015,1,18.813,False
VANish,3058674,2015,1,4.835,False
Entourage,1674771,2015,2,20.085,False
Jurassic World,369610,2015,3,77.774,True
Maend &amp; hons,3877674,2015,1,5.521,False
Shaun the Sheep Movie,2872750,2015,0,16.822,False
Testament of Youth,1441953,2015,3,10.534,True
"Gunman, The",2515034,2015,1,12.885,False
Get Hard,2561572,2015,1,17.782,False
"Phoenix Project, The",3430042,2015,0,4.606,False
Minions,2293640,2015,3,28.25,True
Terminator Genisys,1340138,2015,0,58.352,False
Justice League: Throne of Atlantis,3878542,2015,3,28.233,True
Victoria,4226388,2015,0,7.947,False
Ted 2,2637276,2015,1,81.158,False
Child 44,1014763,2015,2,27.386,False
Mustang,3966404,2015,3,11.816,True
"Overnight, The",3844362,2015,3,8.917,True
Trainwreck,3152624,2015,3,30.052,True
Ant-Man,478970,2015,2,44.559,False
"Second Best Exotic Marigold Hotel, The",2555736,2015,3,11.41,True
Slow West,3205376,2015,0,12.985,False
Southpaw,1798684,2015,2,45.531,False
Pixels,2120120,2015,1,63.809,False
Barely Lethal,1731701,2015,3,10.415,True
Magic Mike XXL,2268016,2015,3,15.696,True
Irrational Man,3715320,2015,2,14.008,False
Grandma,4270516,2015,3,11.124,True
Descendants,3440298,2015,3,29.746,True
Papertowns,3622592,2015,2,19.813,False
Mission: Impossible - Rogue Nation,2381249,2015,0,36.001,False
Tangerine,3824458,2015,3,9.267,True
Fantastic Four,1502712,2015,0,30.575,False
Trust Fund,3969208,2015,3,4.75,True
Teen Beach 2,3764966,2015,3,12.55,True
"Man from U.N.C.L.E., The",1638355,2015,3,32.292,True
"End of the Tour, The",3416744,2015,1,10.745,False
Ricki and the Flash,3623726,2015,3,16.433,True
Il racconto dei racconti,3278330,2015,3,15.1,True
I&#39;ll See You in My Dreams,3236120,2015,3,8.323,True
Madame Bovary,2334733,2015,2,9.65,False
Self/less,2140379,2015,1,30.623,False
Batman Unlimited: Animal Instincts,4437640,2015,1,13.721,False
Mr. Holmes,3168230,2015,1,20.486,False
Bloodsucking Bastards,3487994,2015,2,8.338,False
"little prince, The",1754656,2015,3,17.89,True
Straight Outta Compton,1398426,2015,1,30.551,False
Me and Earl and the Dying Girl,2582496,2015,3,16.255,True
"Perfect Guy, The",3862750,2015,2,11.133,False
Maze Runner: The Scorch Trials,4046784,2015,3,58.009,True
Hotel Transylvania 2,2510894,2015,3,50.301,True
